"","Species","PlotID","Date","Year","Replicate","Birds","counter"
"508","BLKI","10A",2012-06-25,2012,"5",32,5
"509","BLKI","10A",2012-06-26,2012,"6",27,6
"510","BLKI","10A",2012-06-28,2012,"7",28,7
"511","BLKI","10A",2012-06-28,2012,"8",22,8
"512","BLKI","10A",2012-07-01,2012,"9",22,9
"513","BLKI","10A",2013-06-17,2013,"1",31,1
"514","BLKI","10A",2013-06-19,2013,"2",27,2
"515","BLKI","10A",2013-06-21,2013,"3",27,3
"516","BLKI","10A",2013-06-24,2013,"4",28,4
"517","BLKI","10A",2013-06-27,2013,"5",28,5
"518","BLKI","10A",2013-06-29,2013,"6",27,6
"519","BLKI","10A",2013-07-01,2013,"7",27,7
"520","BLKI","10A",2013-07-03,2013,"8",26,8
"521","BLKI","10A",2013-07-05,2013,"9",27,9
"522","BLKI","10A",2013-07-07,2013,"10",27,10
"523","BLKI","10A",2014-06-23,2014,"1",27,1
"524","BLKI","10A",2014-06-24,2014,"2",27,2
"525","BLKI","10A",2014-06-26,2014,"3",30,3
"526","BLKI","10A",2014-06-28,2014,"4",27,4
"527","BLKI","10A",2014-06-30,2014,"5",26,5
"528","BLKI","10A",2014-07-02,2014,"6",28,6
"529","BLKI","10A",2014-07-04,2014,"7",30,7
"530","BLKI","10A",2014-07-05,2014,"8",28,8
"531","BLKI","10A",2014-07-06,2014,"9",26,9
"532","BLKI","10A",2014-07-08,2014,"10",30,10
"533","BLKI","10A",2016-06-19,2016,"1",31,1
"534","BLKI","10A",2016-06-22,2016,"2",0,2
"535","BLKI","10A",2016-06-23,2016,"3",5,3
"536","BLKI","10A",2016-06-25,2016,"4",0,4
"537","BLKI","10A",2016-06-27,2016,"5",0,5
"538","BLKI","10A",2016-06-29,2016,"6",0,6
"539","BLKI","10A",2016-07-01,2016,"7",0,7
"540","BLKI","10A",2016-07-03,2016,"8",0,8
"541","BLKI","10A",2017-06-17,2017,"1",0,1
"542","BLKI","10A",2017-06-19,2017,"2",0,2
"543","BLKI","10A",2017-06-21,2017,"3",0,3
"544","BLKI","10A",2017-06-23,2017,"4",0,4
"545","BLKI","10A",2017-06-25,2017,"5",0,5
"546","BLKI","10A",2017-06-28,2017,"6",0,6
"547","BLKI","10A",2017-06-30,2017,"7",0,7
"548","BLKI","10A",2017-07-02,2017,"8",0,8
"549","BLKI","10A",2017-07-04,2017,"9",0,9
"550","BLKI","10A",2017-07-06,2017,"10",0,10
"551","BLKI","10B",1990-06-21,1990,"1",54,1
"552","BLKI","10B",1990-06-24,1990,"2",54,2
"553","BLKI","10B",1990-06-27,1990,"3",10,3
"554","BLKI","10B",1990-06-29,1990,"4",38,4
"555","BLKI","10B",1990-07-01,1990,"5",57,5
"556","BLKI","10B",1990-07-06,1990,"6",50,6
"557","BLKI","10B",1990-07-11,1990,"8",55,7
"558","BLKI","10B",1990-07-14,1990,"9",40,8
"559","BLKI","10B",1990-07-16,1990,"10",42,9
"560","BLKI","10B",1991-06-06,1991,"1",71,1
"561","BLKI","10B",1991-06-09,1991,"2",53,2
"562","BLKI","10B",1991-06-12,1991,"3",84,3
"563","BLKI","10B",1991-06-14,1991,"4",55,4
"564","BLKI","10B",1991-06-18,1991,"5",52,5
"565","BLKI","10B",1991-06-20,1991,"6",52,6
"566","BLKI","10B",1991-06-22,1991,"7",53,7
"567","BLKI","10B",1991-07-04,1991,"8",41,8
"568","BLKI","10B",1991-07-11,1991,"9",46,9
"569","BLKI","10B",1992-06-08,1992,"1",94,1
"570","BLKI","10B",1992-06-13,1992,"2",63,2
"571","BLKI","10B",1992-06-15,1992,"3",67,3
"572","BLKI","10B",1992-06-20,1992,"4",62,4
"573","BLKI","10B",1992-06-21,1992,"5",67,5
"574","BLKI","10B",1992-06-23,1992,"6",61,6
"575","BLKI","10B",1992-07-01,1992,"7",56,7
"576","BLKI","10B",1992-07-07,1992,"8",54,8
"577","BLKI","10B",1992-07-08,1992,"9",48,9
"578","BLKI","10B",1992-07-15,1992,"10",49,10
"579","BLKI","10B",1993-06-01,1993,"1",75,1
"580","BLKI","10B",1993-06-10,1993,"2",74,2
"581","BLKI","10B",1993-06-16,1993,"3",66,3
"582","BLKI","10B",1993-06-20,1993,"4",64,4
"583","BLKI","10B",1993-06-22,1993,"5",63,5
"584","BLKI","10B",1993-06-24,1993,"6",59,6
"585","BLKI","10B",1993-06-30,1993,"7",48,7
"586","BLKI","10B",1993-07-07,1993,"8",29,8
"587","BLKI","10B",1994-06-05,1994,"1",30,1
"588","BLKI","10B",1994-06-07,1994,"2",59,2
"589","BLKI","10B",1994-06-09,1994,"3",62,3
"590","BLKI","10B",1994-06-11,1994,"4",64,4
"591","BLKI","10B",1994-06-16,1994,"5",80,5
"592","BLKI","10B",1994-06-20,1994,"6",53,6
"593","BLKI","10B",1994-06-22,1994,"7",60,7
"594","BLKI","10B",1994-06-26,1994,"8",55,8
"595","BLKI","10B",1994-06-28,1994,"9",43,9
"596","BLKI","10B",1994-06-28,1994,"10",46,10
"597","BLKI","10B",1995-06-06,1995,"1",38,1
"598","BLKI","10B",1995-06-08,1995,"2",41,2
"599","BLKI","10B",1995-06-12,1995,"3",62,3
"600","BLKI","10B",1995-06-16,1995,"4",38,4
"601","BLKI","10B",1995-06-18,1995,"5",28,5
"602","BLKI","10B",1995-06-20,1995,"6",19,6
"603","BLKI","10B",1995-06-22,1995,"7",33,7
"604","BLKI","10B",1995-06-24,1995,"8",44,8
"605","BLKI","10B",1995-06-26,1995,"9",51,9
"606","BLKI","10B",1996-06-05,1996,"1",31,1
"607","BLKI","10B",1996-06-11,1996,"2",17,2
"608","BLKI","10B",1996-06-13,1996,"3",33,3
"609","BLKI","10B",1996-06-14,1996,"4",44,4
"610","BLKI","10B",1996-06-21,1996,"5",40,5
"611","BLKI","10B",1996-06-22,1996,"6",36,6
"612","BLKI","10B",1996-06-24,1996,"7",37,7
"613","BLKI","10B",1996-06-26,1996,"8",23,8
"614","BLKI","10B",1996-06-28,1996,"9",8,9
"615","BLKI","10B",1996-06-30,1996,"10",19,10
"616","BLKI","10B",1998-06-12,1998,"1",14,1
"617","BLKI","10B",1998-06-13,1998,"2",30,2
"618","BLKI","10B",1998-06-14,1998,"3",19,3
"619","BLKI","10B",1998-06-16,1998,"4",28,4
"620","BLKI","10B",1998-06-21,1998,"5",42,5
"621","BLKI","10B",1998-06-22,1998,"6",17,6
"622","BLKI","10B",1998-06-24,1998,"7",33,7
"623","BLKI","10B",1998-06-25,1998,"8",19,8
"624","BLKI","10B",1998-06-30,1998,"9",6,9
"625","BLKI","10B",1998-07-03,1998,"10",18,10
"626","BLKI","10B",1998-07-06,1998,"11",26,11
"627","BLKI","10B",1999-06-26,1999,"1",19,1
"628","BLKI","10B",1999-06-28,1999,"2",23,2
"629","BLKI","10B",1999-07-01,1999,"3",13,3
"630","BLKI","10B",1999-07-03,1999,"4",19,4
"631","BLKI","10B",1999-07-06,1999,"5",5,5
"632","BLKI","10B",1999-07-07,1999,"6",8,6
"633","BLKI","10B",1999-07-10,1999,"7",24,7
"634","BLKI","10B",1999-07-14,1999,"8",1,8
"635","BLKI","10B",1999-07-15,1999,"9",15,9
"636","BLKI","10B",1999-07-17,1999,"10",11,10
"637","BLKI","10B",2000-06-16,2000,"1",35,1
"638","BLKI","10B",2000-06-17,2000,"2",34,2
"639","BLKI","10B",2000-06-19,2000,"3",39,3
"640","BLKI","10B",2000-06-22,2000,"4",38,4
"641","BLKI","10B",2000-06-23,2000,"5",35,5
"642","BLKI","10B",2000-06-26,2000,"6",36,6
"643","BLKI","10B",2000-06-27,2000,"7",36,7
"644","BLKI","10B",2000-06-29,2000,"8",34,8
"645","BLKI","10B",2000-07-01,2000,"9",34,9
"646","BLKI","10B",2000-07-02,2000,"10",31,10
"647","BLKI","10B",2000-07-05,2000,"11",32,11
"648","BLKI","10B",2000-07-10,2000,"12",39,12
"649","BLKI","10B",2001-06-12,2001,"1",38,1
"650","BLKI","10B",2001-06-14,2001,"2",43,2
"651","BLKI","10B",2001-06-15,2001,"3",42,3
"652","BLKI","10B",2001-06-17,2001,"4",41,4
"653","BLKI","10B",2001-06-18,2001,"4",40,5
"654","BLKI","10B",2001-06-20,2001,"5",33,6
"655","BLKI","10B",2001-06-25,2001,"5",28,7
"656","BLKI","10B",2001-06-28,2001,"6",31,8
"657","BLKI","10B",2001-06-30,2001,"7",32,9
"658","BLKI","10B",2001-07-02,2001,"8",19,10
"659","BLKI","10B",2001-07-04,2001,"9",6,11
"660","BLKI","10B",2001-07-05,2001,"10",14,12
"661","BLKI","10B",2002-06-14,2002,"1",37,1
"662","BLKI","10B",2002-06-15,2002,"2",34,2
"663","BLKI","10B",2002-06-18,2002,"3",37,3
"664","BLKI","10B",2002-06-19,2002,"4",36,4
"665","BLKI","10B",2002-06-21,2002,"5",67,5
"666","BLKI","10B",2002-06-22,2002,"6",36,6
"667","BLKI","10B",2002-06-24,2002,"7",34,7
"668","BLKI","10B",2002-06-25,2002,"8",33,8
"669","BLKI","10B",2002-06-27,2002,"9",34,9
"670","BLKI","10B",2002-06-28,2002,"10",34,10
"671","BLKI","10B",2003-06-13,2003,"1",40,1
"672","BLKI","10B",2003-06-15,2003,"2",34,2
"673","BLKI","10B",2003-06-17,2003,"3",36,3
"674","BLKI","10B",2003-06-19,2003,"4",36,4
"675","BLKI","10B",2003-06-22,2003,"5",35,5
"676","BLKI","10B",2003-06-24,2003,"6",41,6
"677","BLKI","10B",2003-06-26,2003,"7",40,7
"678","BLKI","10B",2003-06-29,2003,"8",45,8
"679","BLKI","10B",2003-07-03,2003,"9",37,9
"680","BLKI","10B",2003-07-05,2003,"10",50,10
"681","BLKI","10B",2003-07-07,2003,"11",33,11
"682","BLKI","10B",2003-07-10,2003,"12",37,12
"683","BLKI","10B",2004-06-13,2004,"1",43,1
"684","BLKI","10B",2004-06-15,2004,"2",41,2
"685","BLKI","10B",2004-06-17,2004,"3",35,3
"686","BLKI","10B",2004-06-19,2004,"4",37,4
"687","BLKI","10B",2004-06-23,2004,"5",45,5
"688","BLKI","10B",2004-06-25,2004,"6",44,6
"689","BLKI","10B",2004-06-27,2004,"7",31,7
"690","BLKI","10B",2004-06-29,2004,"8",38,8
"691","BLKI","10B",2004-07-01,2004,"9",39,9
"692","BLKI","10B",2004-07-03,2004,"10",35,10
"693","BLKI","10B",2004-07-06,2004,"11",33,11
"694","BLKI","10B",2004-07-08,2004,"12",41,12
"695","BLKI","10B",2005-06-11,2005,"1",23,1
"696","BLKI","10B",2005-06-14,2005,"2",39,2
"697","BLKI","10B",2005-06-16,2005,"3",32,3
"698","BLKI","10B",2005-06-18,2005,"4",29,4
"699","BLKI","10B",2005-06-20,2005,"5",37,5
"700","BLKI","10B",2005-06-23,2005,"6",16,6
"701","BLKI","10B",2005-06-25,2005,"7",17,7
"702","BLKI","10B",2005-06-27,2005,"8",36,8
"703","BLKI","10B",2005-06-29,2005,"9",37,9
"704","BLKI","10B",2005-07-01,2005,"10",27,10
"705","BLKI","10B",2005-07-03,2005,"11",34,11
"706","BLKI","10B",2006-06-14,2006,"1",11,1
"707","BLKI","10B",2006-06-16,2006,"2",16,2
"708","BLKI","10B",2006-06-18,2006,"3",28,3
"709","BLKI","10B",2006-06-22,2006,"4",13,4
"710","BLKI","10B",2006-06-24,2006,"5",23,5
"711","BLKI","10B",2006-06-26,2006,"6",0,6
"712","BLKI","10B",2006-06-28,2006,"7",8,7
"713","BLKI","10B",2006-06-30,2006,"8",10,8
"714","BLKI","10B",2006-07-02,2006,"9",8,9
"715","BLKI","10B",2006-07-04,2006,"10",9,10
"716","BLKI","10B",2007-06-08,2007,"1",35,1
"717","BLKI","10B",2007-06-10,2007,"2",44,2
"718","BLKI","10B",2007-06-12,2007,"3",45,3
"719","BLKI","10B",2007-06-14,2007,"4",54,4
"720","BLKI","10B",2007-06-16,2007,"5",29,5
"721","BLKI","10B",2007-06-18,2007,"6",44,6
"722","BLKI","10B",2007-06-20,2007,"7",26,7
"723","BLKI","10B",2007-06-24,2007,"8",38,8
"724","BLKI","10B",2007-06-26,2007,"9",39,9
"725","BLKI","10B",2007-06-28,2007,"10",52,10
"726","BLKI","10B",2008-06-05,2008,"1",52,1
"727","BLKI","10B",2008-06-07,2008,"2",40,2
"728","BLKI","10B",2008-06-09,2008,"3",35,3
"729","BLKI","10B",2008-06-11,2008,"4",41,4
"730","BLKI","10B",2008-06-14,2008,"5",53,5
"731","BLKI","10B",2008-06-16,2008,"6",42,6
"732","BLKI","10B",2008-06-21,2008,"7",38,7
"733","BLKI","10B",2008-06-23,2008,"8",34,8
"734","BLKI","10B",2008-06-25,2008,"9",50,9
"735","BLKI","10B",2008-06-29,2008,"10",49,10
"736","BLKI","10B",2009-06-23,2009,"1",52,1
"737","BLKI","10B",2009-06-24,2009,"2",46,2
"738","BLKI","10B",2009-06-25,2009,"3",55,3
"739","BLKI","10B",2009-06-27,2009,"4",48,4
"740","BLKI","10B",2009-06-29,2009,"5",36,5
"741","BLKI","10B",2009-06-30,2009,"6",33,6
"742","BLKI","10B",2009-07-01,2009,"7",34,7
"743","BLKI","10B",2009-07-02,2009,"8",88,8
"744","BLKI","10B",2009-07-04,2009,"9",52,9
"745","BLKI","10B",2009-07-05,2009,"10",35,10
"746","BLKI","10B",2009-07-06,2009,"11",45,11
"747","BLKI","10B",2010-06-20,2010,"1",48,1
"748","BLKI","10B",2010-06-22,2010,"2",48,2
"749","BLKI","10B",2010-06-24,2010,"3",52,3
"750","BLKI","10B",2010-06-26,2010,"4",45,4
"751","BLKI","10B",2010-06-28,2010,"5",44,5
"752","BLKI","10B",2010-06-29,2010,"6",45,6
"753","BLKI","10B",2010-07-03,2010,"7",45,7
"754","BLKI","10B",2010-07-05,2010,"8",35,8
"755","BLKI","10B",2010-07-06,2010,"9",35,9
"756","BLKI","10B",2010-07-07,2010,"10",43,10
"757","BLKI","10B",2011-06-16,2011,"1",44,1
"758","BLKI","10B",2011-06-17,2011,"2",44,2
"759","BLKI","10B",2011-06-20,2011,"3",49,3
"760","BLKI","10B",2011-06-21,2011,"4",55,4
"761","BLKI","10B",2011-06-22,2011,"5",56,5
"762","BLKI","10B",2011-06-23,2011,"6",54,6
"763","BLKI","10B",2011-06-27,2011,"7",47,7
"764","BLKI","10B",2011-06-28,2011,"8",45,8
"765","BLKI","10B",2011-06-30,2011,"9",46,9
"766","BLKI","10B",2011-07-01,2011,"10",52,10
"767","BLKI","10B",2011-07-05,2011,"11",38,11
"768","BLKI","10B",2012-06-20,2012,"1",41,1
"769","BLKI","10B",2012-06-21,2012,"2",58,2
"770","BLKI","10B",2012-06-22,2012,"3",65,3
"771","BLKI","10B",2012-06-24,2012,"4",53,4
"772","BLKI","10B",2012-06-25,2012,"5",63,5
"773","BLKI","10B",2012-06-26,2012,"6",51,6
"774","BLKI","10B",2012-06-28,2012,"7",56,7
"775","BLKI","10B",2012-06-28,2012,"8",56,8
"776","BLKI","10B",2012-07-01,2012,"9",45,9
"777","BLKI","10B",2013-06-17,2013,"1",49,1
"778","BLKI","10B",2013-06-19,2013,"2",46,2
"779","BLKI","10B",2013-06-21,2013,"3",47,3
"780","BLKI","10B",2013-06-24,2013,"4",52,4
"781","BLKI","10B",2013-06-27,2013,"5",38,5
"782","BLKI","10B",2013-06-29,2013,"6",39,6
"783","BLKI","10B",2013-07-01,2013,"7",37,7
"784","BLKI","10B",2013-07-03,2013,"8",38,8
"785","BLKI","10B",2013-07-05,2013,"9",43,9
"786","BLKI","10B",2013-07-07,2013,"10",44,10
"787","BLKI","10B",2014-06-23,2014,"1",53,1
"788","BLKI","10B",2014-06-24,2014,"2",43,2
"789","BLKI","10B",2014-06-26,2014,"3",38,3
"790","BLKI","10B",2014-06-28,2014,"4",44,4
"791","BLKI","10B",2014-06-30,2014,"5",45,5
"792","BLKI","10B",2014-07-02,2014,"6",38,6
"793","BLKI","10B",2014-07-04,2014,"7",41,7
"794","BLKI","10B",2014-07-05,2014,"8",46,8
"795","BLKI","10B",2014-07-06,2014,"9",42,9
"796","BLKI","10B",2014-07-08,2014,"10",32,10
"797","BLKI","10B",2016-06-19,2016,"1",51,1
"798","BLKI","10B",2016-06-22,2016,"2",17,2
"799","BLKI","10B",2016-06-23,2016,"3",55,3
"800","BLKI","10B",2016-06-25,2016,"4",0,4
"801","BLKI","10B",2016-06-27,2016,"5",0,5
"802","BLKI","10B",2016-06-29,2016,"6",4,6
"803","BLKI","10B",2016-07-01,2016,"7",3,7
"804","BLKI","10B",2016-07-03,2016,"8",0,8
"805","BLKI","10B",2017-06-17,2017,"1",16,1
"806","BLKI","10B",2017-06-19,2017,"2",10,2
"807","BLKI","10B",2017-06-21,2017,"3",15,3
"808","BLKI","10B",2017-06-23,2017,"4",12,4
"809","BLKI","10B",2017-06-25,2017,"5",14,5
"810","BLKI","10B",2017-06-28,2017,"6",4,6
"811","BLKI","10B",2017-06-30,2017,"7",2,7
"812","BLKI","10B",2017-07-02,2017,"8",2,8
"813","BLKI","10B",2017-07-04,2017,"9",0,9
"814","BLKI","10B",2017-07-06,2017,"10",0,10
"815","BLKI","10BC",1997-06-09,1997,"1",131,1
"816","BLKI","10BC",1997-06-10,1997,"2",119,2
"817","BLKI","10BC",1997-06-11,1997,"3",122,3
"818","BLKI","10BC",1997-06-12,1997,"4",127,4
"819","BLKI","10BC",1997-06-13,1997,"5",135,5
"820","BLKI","10BC",1997-06-15,1997,"6",147,6
"821","BLKI","10BC",1997-06-16,1997,"7",144,7
"822","BLKI","10BC",1997-06-17,1997,"8",151,8
"823","BLKI","10BC",1997-06-18,1997,"9",156,9
"824","BLKI","10BC",1997-06-20,1997,"10",150,10
"825","BLKI","10C",1990-06-21,1990,"1",81,1
"826","BLKI","10C",1990-06-24,1990,"2",89,2
"827","BLKI","10C",1990-06-27,1990,"3",72,3
"828","BLKI","10C",1990-06-29,1990,"4",75,4
"829","BLKI","10C",1990-07-01,1990,"5",91,5
"830","BLKI","10C",1990-07-06,1990,"6",94,6
"831","BLKI","10C",1990-07-11,1990,"8",94,7
"832","BLKI","10C",1990-07-14,1990,"9",77,8
"833","BLKI","10C",1990-07-16,1990,"10",83,9
"834","BLKI","10C",1991-06-06,1991,"1",155,1
"835","BLKI","10C",1991-06-09,1991,"2",111,2
"836","BLKI","10C",1991-06-12,1991,"3",106,3
"837","BLKI","10C",1991-06-14,1991,"4",95,4
"838","BLKI","10C",1991-06-18,1991,"5",124,5
"839","BLKI","10C",1991-06-20,1991,"6",98,6
"840","BLKI","10C",1991-06-22,1991,"7",108,7
"841","BLKI","10C",1991-07-04,1991,"8",103,8
"842","BLKI","10C",1991-07-11,1991,"9",72,9
"843","BLKI","10C",1992-06-08,1992,"1",128,1
"844","BLKI","10C",1992-06-13,1992,"2",122,2
"845","BLKI","10C",1992-06-15,1992,"3",117,3
"846","BLKI","10C",1992-06-20,1992,"4",120,4
"847","BLKI","10C",1992-06-21,1992,"5",122,5
"848","BLKI","10C",1992-06-23,1992,"6",115,6
"849","BLKI","10C",1992-07-01,1992,"7",98,7
"850","BLKI","10C",1992-07-07,1992,"8",122,8
"851","BLKI","10C",1992-07-08,1992,"9",119,9
"852","BLKI","10C",1992-07-15,1992,"10",138,10
"853","BLKI","10C",1993-06-01,1993,"1",145,1
"854","BLKI","10C",1993-06-10,1993,"2",151,2
"855","BLKI","10C",1993-06-16,1993,"3",110,3
"856","BLKI","10C",1993-06-20,1993,"4",135,4
"857","BLKI","10C",1993-06-22,1993,"5",114,5
"858","BLKI","10C",1993-06-24,1993,"6",124,6
"859","BLKI","10C",1993-06-30,1993,"7",109,7
"860","BLKI","10C",1993-07-07,1993,"8",86,8
"861","BLKI","10C",1994-06-05,1994,"1",67,1
"862","BLKI","10C",1994-06-07,1994,"2",105,2
"863","BLKI","10C",1994-06-09,1994,"3",82,3
"864","BLKI","10C",1994-06-11,1994,"4",118,4
"865","BLKI","10C",1994-06-16,1994,"5",88,5
"866","BLKI","10C",1994-06-20,1994,"6",99,6
"867","BLKI","10C",1994-06-22,1994,"7",118,7
"868","BLKI","10C",1994-06-26,1994,"8",112,8
"869","BLKI","10C",1994-06-28,1994,"9",82,9
"870","BLKI","10C",1994-06-28,1994,"10",88,10
"871","BLKI","10C",1995-06-06,1995,"1",109,1
"872","BLKI","10C",1995-06-08,1995,"2",100,2
"873","BLKI","10C",1995-06-12,1995,"3",120,3
"874","BLKI","10C",1995-06-16,1995,"4",102,4
"875","BLKI","10C",1995-06-18,1995,"5",90,5
"876","BLKI","10C",1995-06-20,1995,"6",98,6
"877","BLKI","10C",1995-06-22,1995,"7",83,7
"878","BLKI","10C",1995-06-24,1995,"8",122,8
"879","BLKI","10C",1995-06-26,1995,"9",139,9
"880","BLKI","10C",1996-06-05,1996,"1",71,1
"881","BLKI","10C",1996-06-11,1996,"2",64,2
"882","BLKI","10C",1996-06-13,1996,"3",94,3
"883","BLKI","10C",1996-06-14,1996,"4",105,4
"884","BLKI","10C",1996-06-21,1996,"5",112,5
"885","BLKI","10C",1996-06-22,1996,"6",103,6
"886","BLKI","10C",1996-06-24,1996,"7",103,7
"887","BLKI","10C",1996-06-26,1996,"8",59,8
"888","BLKI","10C",1996-06-28,1996,"9",52,9
"889","BLKI","10C",1996-06-30,1996,"10",79,10
"890","BLKI","10C",1998-06-12,1998,"1",73,1
"891","BLKI","10C",1998-06-13,1998,"2",91,2
"892","BLKI","10C",1998-06-14,1998,"3",67,3
"893","BLKI","10C",1998-06-16,1998,"4",104,4
"894","BLKI","10C",1998-06-21,1998,"5",137,5
"895","BLKI","10C",1998-06-22,1998,"6",71,6
"896","BLKI","10C",1998-06-24,1998,"7",125,7
"897","BLKI","10C",1998-06-25,1998,"8",108,8
"898","BLKI","10C",1998-06-30,1998,"9",29,9
"899","BLKI","10C",1998-07-03,1998,"10",71,10
"900","BLKI","10C",1998-07-06,1998,"11",101,11
"901","BLKI","10C",1999-06-26,1999,"1",74,1
"902","BLKI","10C",1999-06-28,1999,"2",70,2
"903","BLKI","10C",1999-07-01,1999,"3",56,3
"904","BLKI","10C",1999-07-03,1999,"4",51,4
"905","BLKI","10C",1999-07-06,1999,"5",33,5
"906","BLKI","10C",1999-07-07,1999,"6",37,6
"907","BLKI","10C",1999-07-10,1999,"7",85,7
"908","BLKI","10C",1999-07-14,1999,"8",17,8
"909","BLKI","10C",1999-07-15,1999,"9",72,9
"910","BLKI","10C",1999-07-17,1999,"10",54,10
"911","BLKI","10C",2000-06-16,2000,"1",80,1
"912","BLKI","10C",2000-06-17,2000,"2",80,2
"913","BLKI","10C",2000-06-19,2000,"3",77,3
"914","BLKI","10C",2000-06-22,2000,"4",94,4
"915","BLKI","10C",2000-06-23,2000,"5",88,5
"916","BLKI","10C",2000-06-26,2000,"6",93,6
"917","BLKI","10C",2000-06-27,2000,"7",98,7
"918","BLKI","10C",2000-06-29,2000,"8",96,8
"919","BLKI","10C",2000-07-01,2000,"9",78,9
"920","BLKI","10C",2000-07-02,2000,"10",85,10
"921","BLKI","10C",2000-07-05,2000,"11",81,11
"922","BLKI","10C",2000-07-10,2000,"12",90,12
"923","BLKI","10C",2001-06-12,2001,"1",79,1
"924","BLKI","10C",2001-06-14,2001,"2",104,2
"925","BLKI","10C",2001-06-15,2001,"3",81,3
"926","BLKI","10C",2001-06-17,2001,"4",97,4
"927","BLKI","10C",2001-06-18,2001,"4",92,5
"928","BLKI","10C",2001-06-20,2001,"5",78,6
"929","BLKI","10C",2001-06-25,2001,"5",59,7
"930","BLKI","10C",2001-06-28,2001,"6",93,8
"931","BLKI","10C",2001-06-30,2001,"7",72,9
"932","BLKI","10C",2001-07-02,2001,"8",52,10
"933","BLKI","10C",2001-07-04,2001,"9",9,11
"934","BLKI","10C",2001-07-05,2001,"10",4,12
"935","BLKI","10C",2002-06-14,2002,"1",86,1
"936","BLKI","10C",2002-06-15,2002,"2",77,2
"937","BLKI","10C",2002-06-18,2002,"3",80,3
"938","BLKI","10C",2002-06-19,2002,"4",85,4
"939","BLKI","10C",2002-06-21,2002,"5",90,5
"940","BLKI","10C",2002-06-22,2002,"6",89,6
"941","BLKI","10C",2002-06-24,2002,"7",83,7
"942","BLKI","10C",2002-06-25,2002,"8",82,8
"943","BLKI","10C",2002-06-27,2002,"9",83,9
"944","BLKI","10C",2002-06-28,2002,"10",82,10
"945","BLKI","10C",2003-06-13,2003,"1",68,1
"946","BLKI","10C",2003-06-15,2003,"2",77,2
"947","BLKI","10C",2003-06-17,2003,"3",69,3
"948","BLKI","10C",2003-06-19,2003,"4",76,4
"949","BLKI","10C",2003-06-22,2003,"5",69,5
"950","BLKI","10C",2003-06-24,2003,"6",87,6
"951","BLKI","10C",2003-06-26,2003,"7",76,7
"952","BLKI","10C",2003-06-29,2003,"8",89,8
"953","BLKI","10C",2003-07-03,2003,"9",76,9
"954","BLKI","10C",2003-07-05,2003,"10",95,10
"955","BLKI","10C",2003-07-07,2003,"11",72,11
"956","BLKI","10C",2003-07-10,2003,"12",83,12
"957","BLKI","10C",2004-06-13,2004,"1",85,1
"958","BLKI","10C",2004-06-15,2004,"2",82,2
"959","BLKI","10C",2004-06-17,2004,"3",76,3
"960","BLKI","10C",2004-06-19,2004,"4",79,4
"961","BLKI","10C",2004-06-23,2004,"5",77,5
"962","BLKI","10C",2004-06-25,2004,"6",96,6
"963","BLKI","10C",2004-06-27,2004,"7",78,7
"964","BLKI","10C",2004-06-29,2004,"8",90,8
"965","BLKI","10C",2004-07-01,2004,"9",76,9
"966","BLKI","10C",2004-07-03,2004,"10",83,10
"967","BLKI","10C",2004-07-06,2004,"11",73,11
"968","BLKI","10C",2004-07-08,2004,"12",91,12
"969","BLKI","10C",2005-06-11,2005,"1",31,1
"970","BLKI","10C",2005-06-14,2005,"2",65,2
"971","BLKI","10C",2005-06-16,2005,"3",61,3
"972","BLKI","10C",2005-06-18,2005,"4",69,4
"973","BLKI","10C",2005-06-20,2005,"5",78,5
"974","BLKI","10C",2005-06-23,2005,"6",53,6
"975","BLKI","10C",2005-06-25,2005,"7",56,7
"976","BLKI","10C",2005-06-27,2005,"8",85,8
"977","BLKI","10C",2005-06-29,2005,"9",87,9
"978","BLKI","10C",2005-07-01,2005,"10",28,10
"979","BLKI","10C",2005-07-03,2005,"11",79,11
"980","BLKI","10C",2006-06-14,2006,"1",41,1
"981","BLKI","10C",2006-06-16,2006,"2",41,2
"982","BLKI","10C",2006-06-18,2006,"3",53,3
"983","BLKI","10C",2006-06-22,2006,"4",30,4
"984","BLKI","10C",2006-06-24,2006,"5",68,5
"985","BLKI","10C",2006-06-26,2006,"6",12,6
"986","BLKI","10C",2006-06-28,2006,"7",32,7
"987","BLKI","10C",2006-06-30,2006,"8",30,8
"988","BLKI","10C",2006-07-02,2006,"9",12,9
"989","BLKI","10C",2006-07-04,2006,"10",41,10
"990","BLKI","10C",2007-06-08,2007,"1",91,1
"991","BLKI","10C",2007-06-10,2007,"2",104,2
"992","BLKI","10C",2007-06-12,2007,"3",114,3
"993","BLKI","10C",2007-06-14,2007,"4",153,4
"994","BLKI","10C",2007-06-16,2007,"5",118,5
"995","BLKI","10C",2007-06-18,2007,"6",126,6
"996","BLKI","10C",2007-06-20,2007,"7",66,7
"997","BLKI","10C",2007-06-24,2007,"8",136,8
"998","BLKI","10C",2007-06-26,2007,"9",111,9
"999","BLKI","10C",2007-06-28,2007,"10",128,10
"1000","BLKI","10C",2008-06-05,2008,"1",146,1
"1001","BLKI","10C",2008-06-07,2008,"2",94,2
"1002","BLKI","10C",2008-06-09,2008,"3",104,3
"1003","BLKI","10C",2008-06-11,2008,"4",122,4
"1004","BLKI","10C",2008-06-14,2008,"5",120,5
"1005","BLKI","10C",2008-06-16,2008,"6",112,6
